temporada,id_jugador,nombre_jugador,edad,nacionalidad,equipo,partidos_jugados,minutos,goles,tarjetas_amarillas,tarjetas_rojas
2018,2278,Marcos Alonso,28.0,Spain,Chelsea FC,31.0,2761.0,2.0,6.0,0.0
2018,18895,F. Lejeune,27.0,France,Newcastle United,12.0,1055.0,0.0,0.0,0.0
2018,18896,Javier Manquillo,24.0,Spain,Newcastle United,18.0,1097.0,0.0,2.0,0.0
2018,18902,Kenedy,22.0,Brazil,Newcastle United,25.0,1344.0,1.0,1.0,0.0
2018,18949,Oriol Romeu,27.0,Spain,Southampton FC,31.0,2140.0,1.0,11.0,0.0
2018,19026,L. de la Torre,20.0,USA,Fulham FC,0.0,0.0,0.0,0.0,0.0
2018,47324,Sandro Ramírez,23.0,Spain,Everton FC,0.0,0.0,0.0,0.0,0.0
2018,171,K. Walker-Peters,21.0,England,Tottenham Hotspur,6.0,374.0,0.0,1.0,0.0
2018,175,E. Dier,24.0,England,Tottenham Hotspur,20.0,1510.0,3.0,4.0,0.0
2018,184,H. Kane,25.0,England,Tottenham Hotspur,28.0,2427.0,17.0,5.0,0.0
2018,295,A. Lallana,30.0,England,Liverpool FC,13.0,465.0,0.0,1.0,0.0
2018,616,A. Murić,20.0,Kosovo,Manchester City,0.0,0.0,0.0,0.0,0.0
2018,644,L. Sané,22.0,Germany,Manchester City,31.0,1867.0,10.0,1.0,0.0
2018,1464,G. Xhaka,26.0,Switzerland,Arsenal FC,29.0,2502.0,4.0,10.0,0.0
2018,1468,E. Nketiah,19.0,England,Arsenal FC,5.0,62.0,1.0,0.0,0.0
2018,2999,J. Bednarek,22.0,Poland,Southampton FC,25.0,2151.0,0.0,7.0,0.0
2018,18823,B. Johnson,18.0,England,West Ham United,1.0,63.0,0.0,0.0,0.0
2018,18935,A. McCarthy,29.0,England,Southampton FC,25.0,2250.0,0.0,1.0,0.0
2018,18940,J. Stephens,24.0,England,Southampton FC,24.0,1697.0,1.0,4.0,0.0
2018,18947,M. Lemina,25.0,Gabon,Southampton FC,21.0,1615.0,1.0,5.0,0.0
2018,180,O. Skipp,18.0,England,Tottenham Hotspur,8.0,216.0,0.0,0.0,0.0
2018,182,H. Winks,22.0,England,Tottenham Hotspur,26.0,1591.0,1.0,4.0,0.0
2018,894,A. Young,33.0,England,Manchester United,30.0,2568.0,2.0,9.0,0.0
2018,895,J. Garner,17.0,England,Manchester United,1.0,0.0,0.0,0.0,0.0
2018,1440,R. Holding,23.0,England,Arsenal FC,10.0,807.0,0.0,1.0,0.0
2018,2932,J. Pickford,24.0,England,Everton FC,38.0,3420.0,0.0,1.0,0.0
2018,2934,M. Keane,25.0,England,Everton FC,33.0,2970.0,1.0,2.0,0.0
2018,2990,I. Gueye,29.0,Senegal,Everton FC,33.0,2825.0,0.0,6.0,0.0
2018,18758,S. Coleman,30.0,Republic of Ireland,Everton FC,29.0,2560.0,2.0,1.0,0.0
2018,18766,D. Calvert-Lewin,21.0,England,Everton FC,35.0,1774.0,6.0,3.0,0.0
2018,67971,M. Guéhi,18.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2018,59,Álvaro Morata,26.0,Spain,Chelsea FC,16.0,943.0,5.0,3.0,0.0
2018,174,C. Eriksen,26.0,Denmark,Tottenham Hotspur,35.0,2772.0,8.0,3.0,0.0
2018,618,Danilo,27.0,Brazil,Manchester City,11.0,806.0,1.0,1.0,0.0
2018,882,David de Gea,28.0,Spain,Manchester United,38.0,3420.0,0.0,1.0,0.0
2018,904,P. Pogba,25.0,France,Manchester United,35.0,3011.0,13.0,6.0,0.0
2018,909,M. Rashford,21.0,England,Manchester United,33.0,2343.0,10.0,3.0,1.0
2018,910,A. Sánchez,30.0,Chile,Manchester United,20.0,877.0,1.0,3.0,0.0
2018,1454,M. Guendouzi,19.0,France,Arsenal FC,33.0,2143.0,0.0,9.0,0.0
2018,2292,R. Loftus-Cheek,22.0,England,Chelsea FC,24.0,983.0,6.0,0.0,0.0
2018,2299,Pedro,31.0,Spain,Chelsea FC,31.0,1780.0,8.0,2.0,0.0
2018,2741,M. Ryan,26.0,Australia,Brighton & Hove Albion,34.0,3060.0,0.0,2.0,0.0
2018,18943,J. Vestergaard,26.0,Denmark,Southampton FC,23.0,2030.0,0.0,2.0,0.0
2018,19194,T. Abraham,21.0,England,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2018,294,N. Keïta,23.0,Guinea,Liverpool FC,25.0,1392.0,2.0,0.0,0.0
2018,887,M. Darmian,29.0,Italy,Manchester United,6.0,443.0,0.0,0.0,0.0
2018,902,N. Matić,30.0,Serbia,Manchester United,28.0,2441.0,1.0,7.0,0.0
2018,903,S. McTominay,22.0,Scotland,Manchester United,16.0,861.0,2.0,1.0,0.0
2018,907,R. Lukaku,25.0,Belgium,Manchester United,32.0,2130.0,12.0,4.0,0.0
2018,1442,S. Kolašinac,25.0,Bosnia and Herzegovina,Arsenal FC,24.0,1891.0,0.0,5.0,0.0
2018,1456,A. Maitland-Niles,21.0,England,Arsenal FC,16.0,985.0,1.0,2.0,0.0
2018,1467,A. Lacazette,27.0,France,Arsenal FC,35.0,2503.0,13.0,2.0,0.0
2018,2286,D. Zappacosta,26.0,Italy,Chelsea FC,4.0,125.0,0.0,0.0,0.0
2018,3406,F. Anguissa,23.0,Cameroon,Fulham FC,22.0,1518.0,0.0,2.0,0.0
2018,18767,A. Lookman,21.0,Nigeria,Everton FC,21.0,601.0,0.0,0.0,0.0
2018,18830,M. Arnautović,29.0,Austria,West Ham United,28.0,2000.0,10.0,3.0,0.0
2018,18964,Bernardo,23.0,Brazil,Brighton & Hove Albion,22.0,1750.0,0.0,4.0,0.0
2018,18967,L. Østigård,19.0,Norway,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2018,18970,P. Groß,27.0,Germany,Brighton & Hove Albion,25.0,1878.0,3.0,1.0,0.0
2018,176,É. Lamela,26.0,Argentina,Tottenham Hotspur,19.0,971.0,4.0,2.0,0.0
2018,287,D. Lovren,29.0,Croatia,Liverpool FC,13.0,985.0,1.0,1.0,0.0
2018,288,Alberto Moreno,26.0,Spain,Liverpool FC,2.0,155.0,0.0,0.0,0.0
2018,292,J. Henderson,28.0,England,Liverpool FC,32.0,1983.0,1.0,2.0,0.0
2018,625,P. Sandler,21.0,Netherlands,Manchester City,0.0,0.0,0.0,0.0,0.0
2018,896,A. Gomes,18.0,England,Manchester United,2.0,25.0,0.0,0.0,0.0
2018,897,M. Greenwood,17.0,England,Manchester United,3.0,115.0,0.0,0.0,0.0
2018,908,A. Martial,23.0,France,Manchester United,27.0,1623.0,10.0,2.0,0.0
2018,1457,H. Mkhitaryan,29.0,Armenia,Arsenal FC,25.0,1643.0,6.0,1.0,0.0
2018,1459,A. Ramsey,28.0,Wales,Arsenal FC,28.0,1327.0,4.0,0.0,0.0
2018,1635,T. Bakayoko,24.0,France,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2018,2294,Willian,30.0,Brazil,Chelsea FC,32.0,2108.0,3.0,2.0,0.0
2018,2886,J. Hernández,30.0,Mexico,West Ham United,25.0,1335.0,7.0,2.0,0.0
2018,18765,André Gomes,25.0,Portugal,Everton FC,27.0,1986.0,1.0,7.0,0.0
2018,18965,Martín Montoya,27.0,Spain,Brighton & Hove Albion,25.0,2166.0,0.0,4.0,0.0
2018,179,M. Sissoko,29.0,France,Tottenham Hotspur,29.0,2336.0,0.0,2.0,0.0
2018,18889,F. Woodman,21.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2018,18933,A. Gunn,22.0,Scotland,Southampton FC,12.0,1080.0,0.0,0.0,0.0
2018,18938,A. Jones,21.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2018,18942,Y. Valery,19.0,Tunisia,Southampton FC,23.0,1715.0,2.0,4.0,0.0
2018,18954,S. Gallagher,23.0,England,Southampton FC,4.0,30.0,0.0,0.0,0.0
2018,18962,S. Duffy,26.0,Republic of Ireland,Brighton & Hove Albion,35.0,3088.0,5.0,4.0,1.0
2018,19015,J. Bryan,25.0,England,Fulham FC,28.0,2350.0,0.0,5.0,0.0
2018,19016,C. Chambers,23.0,England,Fulham FC,31.0,2587.0,2.0,9.0,0.0
2018,906,T. Chong,19.0,Netherlands,Manchester United,2.0,36.0,0.0,0.0,0.0
2018,1347,V. Moses,28.0,Nigeria,Chelsea FC,2.0,26.0,0.0,0.0,0.0
2018,2279,E. Ampadu,18.0,Wales,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2018,18760,J. Kenny,21.0,England,Everton FC,10.0,790.0,0.0,1.0,0.0
2018,18762,T. Davies,20.0,England,Everton FC,16.0,975.0,0.0,3.0,0.0
2018,18817,A. Ogbonna,30.0,Italy,West Ham United,24.0,1870.0,1.0,2.0,0.0
2018,18821,G. Diangana,20.0,Congo DR,West Ham United,17.0,604.0,0.0,0.0,0.0
2018,18903,M. Ritchie,29.0,Scotland,Newcastle United,36.0,2940.0,2.0,9.0,0.0
2018,18948,N. Redmond,24.0,England,Southampton FC,38.0,3276.0,6.0,3.0,0.0
2018,18974,J. Molumby,19.0,Republic of Ireland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2018,19150,M. Holgate,22.0,Jamaica,Everton FC,5.0,407.0,0.0,1.0,0.0
2018,178,Lucas Moura,26.0,Brazil,Tottenham Hotspur,32.0,2127.0,10.0,3.0,0.0
2018,623,B. Mendy,24.0,France,Manchester City,10.0,900.0,0.0,1.0,0.0
2018,640,Fernandinho,33.0,Brazil,Manchester City,29.0,2381.0,1.0,5.0,0.0
2018,900,J. Lingard,26.0,England,Manchester United,27.0,1668.0,4.0,3.0,0.0
2018,2283,David Luiz,31.0,Brazil,Chelsea FC,36.0,3239.0,3.0,3.0,0.0
2018,2412,Felipe Anderson,25.0,Brazil,West Ham United,36.0,3054.0,9.0,3.0,0.0
2018,18761,Bernard,26.0,Brazil,Everton FC,34.0,2128.0,1.0,5.0,0.0
2018,18824,Pedro Obiang,26.0,Equatorial Guinea,West Ham United,24.0,1121.0,0.0,0.0,0.0
2018,18833,Lucas Pérez,30.0,Spain,West Ham United,15.0,468.0,3.0,0.0,0.0
2018,18885,K. Darlow,28.0,Wales,Newcastle United,0.0,0.0,0.0,0.0,0.0
2018,18890,A. Barreca,23.0,Italy,Newcastle United,1.0,4.0,0.0,0.0,0.0
2018,18900,Ki Sung-Yueng,29.0,Korea Republic,Newcastle United,18.0,1302.0,0.0,2.0,0.0
2018,18944,M. Yoshida,30.0,Japan,Southampton FC,17.0,1520.0,0.0,0.0,0.0
2018,18945,S. Armstrong,26.0,Scotland,Southampton FC,29.0,1432.0,3.0,2.0,0.0
2018,18957,M. Obafemi,18.0,Republic of Ireland,Southampton FC,6.0,134.0,1.0,1.0,0.0
2018,50237,H. Saivet,28.0,Senegal,Newcastle United,0.0,0.0,0.0,0.0,0.0
2018,159,H. Lloris,32.0,France,Tottenham Hotspur,33.0,2970.0,0.0,0.0,0.0
2018,181,V. Wanyama,27.0,Kenya,Tottenham Hotspur,13.0,509.0,1.0,2.0,0.0
2018,299,Fabinho,25.0,Brazil,Liverpool FC,28.0,2013.0,1.0,6.0,0.0
2018,304,S. Mané,26.0,Senegal,Liverpool FC,36.0,3086.0,22.0,2.0,0.0
2018,622,Aymeric Laporte,24.0,Spain,Manchester City,35.0,3057.0,3.0,3.0,0.0
2018,2290,N. Kanté,27.0,France,Chelsea FC,36.0,3096.0,4.0,3.0,0.0
2018,2295,O. Giroud,32.0,France,Chelsea FC,27.0,832.0,2.0,1.0,0.0
2018,2825,A. Mitrović,24.0,Serbia,Fulham FC,37.0,3282.0,11.0,7.0,0.0
2018,18832,Xande Silva,21.0,Portugal,West Ham United,1.0,17.0,0.0,0.0,0.0
2018,18897,D. Yedlin,25.0,USA,Newcastle United,29.0,2475.0,1.0,6.0,1.0
2018,19023,T. Ream,31.0,USA,Fulham FC,26.0,2051.0,0.0,1.0,0.0
2018,47430,W. Hoedt,24.0,Netherlands,Southampton FC,13.0,1170.0,0.0,2.0,0.0
2018,113,G. Nkoudou,23.0,Cameroon,Tottenham Hotspur,1.0,4.0,0.0,0.0,0.0
2018,168,D. Sánchez,22.0,Colombia,Tottenham Hotspur,23.0,1943.0,1.0,2.0,0.0
2018,297,A. Oxlade-Chamberlain,25.0,England,Liverpool FC,2.0,19.0,0.0,0.0,0.0
2018,302,Roberto Firmino,27.0,Brazil,Liverpool FC,34.0,2620.0,12.0,0.0,0.0
2018,624,N. Otamendi,30.0,Argentina,Manchester City,18.0,1233.0,0.0,1.0,0.0
2018,892,C. Smalling,29.0,England,Manchester United,24.0,2128.0,1.0,1.0,0.0
2018,905,Fred,25.0,Brazil,Manchester United,17.0,1045.0,1.0,2.0,0.0
2018,1462,L. Torreira,22.0,Uruguay,Arsenal FC,34.0,2377.0,2.0,7.0,1.0
2018,2726,K. Zouma,24.0,France,Everton FC,32.0,2610.0,2.0,4.0,0.0
2018,3243,J. Seri,27.0,Côte d'Ivoire,Fulham FC,32.0,2252.0,1.0,6.0,0.0
2018,18768,C. Tosun,27.0,Türkiye,Everton FC,25.0,1050.0,3.0,3.0,0.0
2018,18816,A. Masuaku,25.0,Congo DR,West Ham United,23.0,1756.0,0.0,2.0,0.0
2018,18904,J. Shelvey,26.0,England,Newcastle United,16.0,944.0,1.0,1.0,0.0
2018,18979,V. Gyökeres,20.0,Sweden,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2018,162,T. Alderweireld,29.0,Belgium,Tottenham Hotspur,34.0,2924.0,0.0,3.0,0.0
2018,170,J. Vertonghen,31.0,Belgium,Tottenham Hotspur,22.0,1915.0,1.0,4.0,0.0
2018,183,V. Janssen,24.0,Netherlands,Tottenham Hotspur,3.0,36.0,0.0,0.0,0.0
2018,282,S. Mignolet,30.0,Belgium,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2018,635,R. Mahrez,27.0,Algeria,Manchester City,27.0,1339.0,7.0,0.0,0.0
2018,1465,P. Aubameyang,29.0,Gabon,Arsenal FC,36.0,2731.0,22.0,0.0,0.0
2018,12709,Jiang Guangtai,24.0,China PR,Everton FC,0.0,0.0,0.0,0.0,0.0
2018,18905,Y. Muto,26.0,Japan,Newcastle United,17.0,516.0,1.0,1.0,0.0
2018,19022,D. Odoi,30.0,Ghana,Fulham FC,31.0,2593.0,0.0,4.0,0.0
2018,19159,S. Johansen,27.0,Norway,Fulham FC,12.0,412.0,0.0,4.0,0.0
2018,173,L. Amos,21.0,England,Tottenham Hotspur,1.0,2.0,0.0,0.0,0.0
2018,307,X. Shaqiri,27.0,Switzerland,Liverpool FC,24.0,1058.0,6.0,2.0,0.0
2018,884,S. Romero,31.0,Argentina,Manchester United,0.0,0.0,0.0,0.0,0.0
2018,890,M. Rojo,28.0,Argentina,Manchester United,5.0,211.0,0.0,2.0,0.0
2018,901,Juan Mata,30.0,Spain,Manchester United,22.0,1294.0,3.0,3.0,0.0
2018,2473,M. Lanzini,25.0,Argentina,West Ham United,10.0,688.0,1.0,2.0,0.0
2018,2767,L. Balogun,30.0,Nigeria,Brighton & Hove Albion,8.0,591.0,1.0,2.0,0.0
2018,18827,C. Sánchez,32.0,Colombia,West Ham United,7.0,240.0,0.0,0.0,0.0
2018,18893,F. Fernández,29.0,Argentina,Newcastle United,19.0,1484.0,0.0,2.0,0.0
2018,18951,C. Slattery,19.0,England,Southampton FC,3.0,110.0,0.0,0.0,0.0
2018,19036,L. Vietto,25.0,Argentina,Fulham FC,20.0,983.0,1.0,1.0,0.0
2018,19100,K. Dowell,21.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2018,19550,B. Baningime,20.0,Congo DR,Everton FC,0.0,0.0,0.0,0.0,0.0
2017,298,Rafael Camacho,16.0,Portugal,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2017,17749,Zachary Harry Dearnley,17.0,England,Manchester United,0.0,0.0,0.0,0.0,0.0
2017,18826,M. Noble,28.0,England,West Ham United,29.0,2404.0,4.0,6.0,0.0
2017,18966,Bruno Saltor,34.0,Spain,Brighton & Hove Albion,25.0,2018.0,0.0,3.0,0.0
2017,19135,I. Brown,18.0,England,Brighton & Hove Albion,13.0,306.0,0.0,0.0,0.0
2017,82099,Vashon Neufville,16.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2017,83018,S. Sidwell,32.0,England,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2017,83020,L. Rosenior,30.0,England,Brighton & Hove Albion,3.0,162.0,0.0,0.0,0.0
2017,83132,Jesús Gámez Duarte,26.0,Spain,Newcastle United,2.0,97.0,0.0,0.0,0.0
2017,90505,S. Taylor,34.0,England,Southampton FC,0.0,0.0,0.0,0.0,0.0
2017,138785,Alexander James Denny,15.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2017,208916,Michael Collins,13.0,England,Everton FC,0.0,0.0,0.0,0.0,0.0
2017,17636,Kusu Moses Makasi,20.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2017,18977,D. Stephens,26.0,England,Brighton & Hove Albion,36.0,3240.0,0.0,6.0,0.0
2017,18982,G. Murray,31.0,England,Brighton & Hove Albion,35.0,2197.0,12.0,9.0,0.0
2017,19232,S. McQueen,18.0,England,Southampton FC,7.0,142.0,0.0,0.0,0.0
2017,20032,William Miller,16.0,England,Tottenham Hotspur,0.0,0.0,0.0,0.0,0.0
2017,20539,E. Rivière,24.0,Martinique,Newcastle United,0.0,0.0,0.0,0.0,0.0
2017,22226,Jérémy Pied,26.0,France,Southampton FC,2.0,180.0,0.0,0.0,0.0
2017,160,M. Vorm,31.0,Netherlands,Tottenham Hotspur,1.0,90.0,0.0,0.0,0.0
2017,1742,G. McAuley,35.0,Northern Ireland,West Bromwich Albion,9.0,456.0,0.0,0.0,0.0
2017,3423,C. Atsu,24.0,Ghana,Newcastle United,28.0,1782.0,2.0,1.0,0.0
2017,18756,M. Stekelenburg,34.0,Netherlands,Everton FC,0.0,0.0,0.0,0.0,0.0
2017,18956,S. Long,29.0,Republic of Ireland,Southampton FC,30.0,1577.0,2.0,6.0,0.0
2017,19154,C. Brunt,30.0,Northern Ireland,West Bromwich Albion,26.0,1923.0,0.0,5.0,0.0
2017,37112,Eduardo,32.0,Portugal,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2017,50247,D. Sakho,27.0,Senegal,West Ham United,14.0,292.0,2.0,2.0,0.0
2017,108,Cesc Fàbregas,29.0,Spain,Chelsea FC,32.0,2309.0,2.0,5.0,0.0
2017,185,Fernando Llorente,30.0,Spain,Tottenham Hotspur,16.0,224.0,1.0,1.0,0.0
2017,634,David Silva,30.0,Spain,Manchester City,29.0,2437.0,9.0,5.0,0.0
2017,1447,Nacho Monreal,29.0,Spain,Arsenal FC,28.0,2244.0,5.0,3.0,0.0
2017,1458,M. Özil,28.0,Germany,Arsenal FC,26.0,2164.0,4.0,4.0,0.0
2017,18828,R. Snodgrass,29.0,Scotland,West Ham United,0.0,0.0,0.0,0.0,0.0
2017,19144,B. Myhill,32.0,Wales,West Bromwich Albion,1.0,90.0,0.0,1.0,0.0
2017,19162,James  Morrison,26.0,Scotland,West Bromwich Albion,4.0,206.0,1.0,0.0,0.0
2017,19168,Thomas Henry Alex Robson-Kanu,27.0,Wales,West Bromwich Albion,21.0,821.0,2.0,2.0,1.0
2017,19500,Ashley Williams,29.0,Wales,Everton FC,24.0,1833.0,1.0,3.0,1.0
2017,19722,J. Collins,31.0,Wales,West Ham United,13.0,1050.0,1.0,3.0,0.0
2017,35672,L. Ulloa,28.0,Argentina,Brighton & Hove Albion,10.0,261.0,1.0,0.0,0.0
2017,90489,P. Mertesacker,30.0,Germany,Arsenal FC,6.0,365.0,1.0,0.0,0.0
2017,90518,Florin Gardoș,27.0,Romania,Southampton FC,0.0,0.0,0.0,0.0,0.0
2017,642,S. Agüero,26.0,Argentina,Manchester City,25.0,1969.0,21.0,2.0,0.0
2017,2275,W. Caballero,35.0,Argentina,Chelsea FC,3.0,270.0,0.0,0.0,0.0
2017,2296,E. Hazard,25.0,Belgium,Chelsea FC,34.0,2433.0,12.0,2.0,0.0
2017,2921,M. Dembélé,28.0,Belgium,Tottenham Hotspur,28.0,1885.0,0.0,6.0,0.0
2017,18818,P. Zabaleta,28.0,Argentina,West Ham United,37.0,3291.0,0.0,9.0,0.0
2017,19304,Claudio Ariel Yacob,28.0,Argentina,West Bromwich Albion,16.0,899.0,0.0,5.0,0.0
2017,19376,A. Lazaar,24.0,Morocco,Newcastle United,0.0,0.0,0.0,0.0,0.0
2017,24819,U. Hünemeier,30.0,Germany,Brighton & Hove Albion,1.0,17.0,0.0,0.0,0.0
2017,25454,M. Suttner,28.0,Austria,Brighton & Hove Albion,14.0,1178.0,0.0,0.0,0.0
2017,30412,Kevin Mirallas,29.0,Belgium,Everton FC,5.0,138.0,0.0,1.0,0.0
2017,44827,Á. Bogdán,29.0,Hungary,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2017,90497,W. Reid,27.0,New Zealand,West Ham United,17.0,1454.0,0.0,5.0,0.0
2017,893,A. Valencia,29.0,Ecuador,Manchester United,31.0,2743.0,3.0,7.0,0.0
2017,1436,Petr Čech,33.0,Czech Republic,Arsenal FC,34.0,3040.0,0.0,1.0,0.0
2017,1448,S. Mustafi,24.0,Germany,Arsenal FC,27.0,2273.0,3.0,6.0,0.0
2017,3398,G. Bong,27.0,Cameroon,Brighton & Hove Albion,25.0,2238.0,0.0,2.0,0.0
2017,18980,J. Izquierdo,23.0,Colombia,Brighton & Hove Albion,32.0,1987.0,5.0,2.0,0.0
2017,51070,Z. Ibrahimović,35.0,Sweden,Manchester United,5.0,103.0,0.0,0.0,0.0
2017,231094,Desmond Hutchinson,16.0,Republic of Ireland,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2017,167,D. Rose,25.0,England,Tottenham Hotspur,10.0,802.0,0.0,4.0,0.0
2017,888,P. Jones,24.0,England,Manchester United,23.0,1975.0,0.0,2.0,0.0
2017,1739,Jonathon Patrick Flanagan,22.0,England,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2017,2281,G. Cahill,30.0,England,Chelsea FC,27.0,2084.0,0.0,1.0,1.0
2017,2288,D. Drinkwater,25.0,England,Chelsea FC,12.0,522.0,1.0,0.0,0.0
2017,18757,L. Baines,30.0,England,Everton FC,22.0,1910.0,2.0,1.0,0.0
2017,18759,P. Jagielka,34.0,England,Everton FC,25.0,2065.0,0.0,2.0,0.0
2017,18769,T. Walcott,27.0,England,Everton FC,14.0,1153.0,3.0,2.0,0.0
2017,18829,Jack Wilshere,23.0,England,Arsenal FC,20.0,1187.0,1.0,6.0,0.0
2017,18936,R. Bertrand,27.0,England,Southampton FC,35.0,3137.0,0.0,2.0,0.0
2017,19148,K. Gibbs,27.0,England,West Bromwich Albion,33.0,2831.0,0.0,3.0,0.0
2017,19153,G. Barry,32.0,England,West Bromwich Albion,25.0,1926.0,1.0,4.0,0.0
2017,90490,M. Carrick,33.0,England,Manchester United,2.0,109.0,0.0,0.0,0.0
2017,90523,Alexander Manninger,33.0,Austria,Liverpool FC,0.0,0.0,0.0,0.0,0.0
2017,308,Daniel Andre Sturridge,26.0,England,West Bromwich Albion,6.0,116.0,0.0,0.0,0.0
2017,630,F. Delph,26.0,England,Manchester City,22.0,1746.0,1.0,2.0,0.0
2017,1443,Laurent Koscielny,30.0,France,Arsenal FC,25.0,2227.0,2.0,4.0,0.0
2017,18791,B. Foster,33.0,England,West Bromwich Albion,37.0,3330.0,0.0,2.0,0.0
2017,20467,Y. Ben El-Mhanni,21.0,England,Newcastle United,0.0,0.0,0.0,0.0,0.0
2017,22085,M. Debuchy,31.0,France,Arsenal FC,0.0,0.0,0.0,0.0,0.0
2017,22240,L. Rémy,29.0,France,Chelsea FC,0.0,0.0,0.0,0.0,0.0
2017,87077,Patrice Evra,30.0,France,West Ham United,5.0,228.0,0.0,0.0,0.0
2017,90493,Yaya Touré,30.0,Côte d'Ivoire,Manchester City,10.0,228.0,0.0,1.0,0.0
2017,1749,S. Davis,32.0,Northern Ireland,Southampton FC,23.0,1521.0,3.0,0.0,0.0
2017,12753,M. Fellaini,30.0,Belgium,Manchester United,16.0,612.0,4.0,1.0,0.0
2017,18887,R. Elliot,30.0,Republic of Ireland,Newcastle United,16.0,1440.0,0.0,0.0,0.0
2017,19620,S. Baldock,27.0,England,Brighton & Hove Albion,2.0,30.0,0.0,0.0,0.0
2017,172,D. Alli,21.0,England,Tottenham Hotspur,36.0,2972.0,9.0,7.0,0.0
2017,286,J. Matip,26.0,Cameroon,Liverpool FC,25.0,1994.0,1.0,3.0,0.0
2017,1972,L. Karius,24.0,Germany,Liverpool FC,19.0,1710.0,0.0,1.0,0.0
2017,2991,C. Kouyaté,28.0,Senegal,West Ham United,33.0,2803.0,2.0,5.0,0.0
2017,18891,C. Clark,28.0,Republic of Ireland,Newcastle United,20.0,1745.0,2.0,3.0,0.0
2017,18892,P. Dummett,26.0,Wales,Newcastle United,20.0,1603.0,0.0,1.0,0.0
2017,18975,D. Pröpper,26.0,Netherlands,Brighton & Hove Albion,35.0,3120.0,0.0,2.0,1.0
2017,19160,J. Livermore,28.0,England,West Bromwich Albion,34.0,2675.0,2.0,5.0,0.0
2017,20112,M. Browne,20.0,England,West Ham United,0.0,0.0,0.0,0.0,0.0
2017,106,N. Chadli,28.0,Belgium,West Bromwich Albion,5.0,215.0,1.0,1.0,0.0
2017,190,Cédric Soares,26.0,Portugal,Southampton FC,32.0,2797.0,0.0,3.0,0.0
2017,614,C. Bravo,34.0,Chile,Manchester City,3.0,225.0,0.0,0.0,0.0
2017,18908,J. Hart,30.0,England,West Ham United,19.0,1710.0,0.0,0.0,0.0
2017,18972,A. Knockaert,26.0,France,Brighton & Hove Albion,33.0,2425.0,3.0,4.0,1.0
2017,19236,M. Bešić,25.0,Bosnia and Herzegovina,Everton FC,2.0,44.0,0.0,0.0,0.0
2017,19593,T. Hemed,30.0,Israel,Brighton & Hove Albion,16.0,848.0,2.0,0.0,0.0
2017,19761,K. LuaLua,27.0,Congo DR,Brighton & Hove Albion,0.0,0.0,0.0,0.0,0.0
2017,37146,C. Martina,28.0,Curaçao,Everton FC,21.0,1830.0,0.0,1.0,0.0
2017,90501,M. Melbourne,19.0,England,West Bromwich Albion,0.0,0.0,0.0,0.0,0.0
2017,127605,N. Ferguson,17.0,England,West Bromwich Albion,0.0,0.0,0.0,0.0,0.0
2017,163,S. Aurier,25.0,Côte d'Ivoire,Tottenham Hotspur,17.0,1429.0,2.0,2.0,0.0
2017,924,F. Coquelin,26.0,France,Arsenal FC,7.0,164.0,0.0,0.0,0.0
2017,1762,J. Murphy,28.0,Scotland,Brighton & Hove Albion,4.0,165.0,0.0,0.0,0.0
2017,18763,J. McCarthy,27.0,Republic of Ireland,Everton FC,4.0,207.0,0.0,0.0,0.0
2017,18981,J. Locadia,24.0,Curaçao,Brighton & Hove Albion,6.0,224.0,1.0,0.0,0.0
2017,19009,O. Niasse,27.0,Senegal,Everton FC,22.0,1081.0,8.0,2.0,0.0
2017,19149,Ahmed Hegazy,26.0,Egypt,West Bromwich Albion,21.0,1857.0,1.0,3.0,0.0
2017,19157,R. Harper,17.0,England,West Bromwich Albion,1.0,20.0,0.0,0.0,0.0
2017,19386,R. Aarons,22.0,Jamaica,Newcastle United,4.0,137.0,0.0,0.0,0.0
2017,1452,Mohamed Elneny,25.0,Egypt,Arsenal FC,13.0,870.0,0.0,3.0,1.0
2017,18754,M. Hewelt,21.0,Poland,Everton FC,0.0,0.0,0.0,0.0,0.0
2017,18764,M. Schneiderlin,28.0,France,Everton FC,30.0,2128.0,0.0,6.0,0.0
